time,Site,Species,Damage,Plot,Plant,Leaf position,detector_read1,detector_read2,light_intensity,light_intensity_raw,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,ecs_initial,ecs_max,ecs_r_squared,ECSt,vH.,gH.,absorbance_530,absorbance_605,absorbance_940,absorbance_850,absorbance_730,absorbance_880,SPAD_530,SPAD_530_intensity,light2_raw1,light6_raw1,spad_raw1,light2_raw2,light6_raw2,spad_raw2,light2_raw3,light6_raw3,spad_raw3,SPAD_650,SPAD_650_intensity,SPAD_605,SPAD_605_intensity,SPAD_420,SPAD_420_intensity,SPAD_850,SPAD_850_intensity,SPAD_730,SPAD_730_intensity,SPAD_880,SPAD_880_intensity,baseline,Phi2,PhiNPQ,NPQt,PhiNO,qL,FvP.FmP,qP,LEF,FmPrime,Fs,FoPrime,RFd,ratio.MPF.noMPF..Phi2,ratio.MPF.noMPF..PhiNPQ,ratio.MPF.noMPF..PhiNO,MPF_slope,MPF_rsquared,Light.Intensity..PAR.,Leaf.Temp.Differential,Relative.Chlorophyll,Rel.Chl.intensity,Ambient.Temperature,Ambient.Humidity,Leaf.Angle,R,G,B,absorbance_650,absorbance_420
8/14/18 7:35,PA-1680,LUPARC,Medium (5-25%),7,L1,Top,7938,2255,778,1632,25.299999,42.075195,835.466248,25.389999,41.829102,836.08783,22.15,0.35,21801.76,21850.5,-0.045723597,0.001,9.81E-05,10.2363,1.441,1.587,0.481,0.434,0.532,0.45,95.99,1,146,9978.5,171.98,781,40566,175.81,1737,40580.5,159.89,70.53,1,110.59,1,NA,NA,-4.73,1,5.1,1,-3.13,1,470.1690391,0.437,0.213,0.607,0.351,0.255,0.752,0.58,152.835,14177.721,7988.5,3511,0.775,1.44171,0.56897,0.52451,-12479823.4,-0.994,778,-3.149999,70.53030303,1,25.299999,42.075195,15.12,1026,419,385,NA,NA
8/14/18 7:37,PA-1680,LUPARC,Medium (5-25%),7,L1,Top,7588,2667,437,907,26.17,44.430664,835.47937,26.25,44.303711,836.080933,18.83,0.93,24728.76,24742.88,0.573820566,5.00E-04,4.46E-05,11.2621,1.356,1.488,0.485,0.439,0.514,0.45,87.08,1,206.5,9898.5,156.58,1133,40229.5,159.29,2520,40245,143.37,64.05,1,100.34,1,257.42,1,-4.53,1,2.92,1,-3.43,1,446.5035587,0.436,0.094,0.199,0.471,0.19,0.803,0.543,85.67,18335.816,10347.8,3615,0.772,1.20139,0.51519,0.49881,-9549535.505,-0.998,437,-7.34,64.04882155,1,26.17,44.430664,13.04,562,240,220,NA,NA
8/14/18 7:38,PA-1680,LUPARC,Medium (5-25%),7,L1,Top,7929,2852,762,1604,26.08,43.095703,835.458069,26.18,43.371094,836.064392,22.15,0.2,23838.63,23877.16,0.143264151,8.00E-04,0.00012593,6.7457,1.345,1.482,0.462,0.409,0.495,0.437,88.32,1,212,10439.5,157.75,1166,42440,160.36,2606.5,42443.5,144.22,64.54,1,102.03,1,249.76,1,-5.24,1,3.31,1,-2.48,1,469.5604982,0.31,0.161,0.305,0.529,0.12,0.789,0.393,106.301,17386.292,11996.4,3668,0.449,1.26003,0.67645,0.65968,-6650905.916,-1,762,-3.93,64.54124579,1,26.08,43.095703,16.59,1012,409,373,NA,NA
8/14/18 7:44,PA-1680,LUPARC,Medium (5-25%),7,L4,Top,7176,13226,1305,2730,26.48,36.583984,835.369995,26.5,35.608398,836.009521,24.66,0.07,28361.62,28351.43,0.416482546,0,0,0,0.708,0.689,0.416,0.378,0.343,0.355,29.21,1,3627,11589,38.96,23446,47229.5,34.67,53139,47251,17.94,14.55,1,27.31,1,40.51,1,-3.8,1,-7.29,1,-6.14,1,418.6459075,0.229,0.247,0.473,0.523,0.09,0.768,0.298,134.626,12734.781,9815.4,2952,0.297,1.51415,0.72504,0.70295,-5340918.23,-0.996,1305,-1.82,14.54545455,1,26.48,36.583984,23.06,1724,685,627,0.806,0.821
8/14/18 7:46,PA-1680,LUPARC,Medium (5-25%),7,L4,Top,6829,17647,426,891,26.58,38.358398,835.431824,26.57,38.081055,836.045959,24.37,-0.01,28930.61,28986.35,-0.426667828,0,0,0,0.576,0.628,0.346,0.303,0.375,0.306,22.96,1,4423,13609.5,37.32,28682.5,55619.5,33.02,65031.5,55627.5,16.26,13.86,1,28.15,1,29.01,1,-4.3,1,2.86,1,-4.02,1,395.183274,0.479,0.186,0.556,0.335,0.293,0.758,0.631,91.741,10604.402,5529.5,2564,0.918,1.28992,0.58982,0.55102,-8433292.093,-0.986,426,-2.21,13.85521886,1,26.58,38.358398,23.49,551,238,210,0.72,0.637
8/14/18 7:47,PA-1680,LUPARC,Medium (5-25%),7,L4,Top,6719,9194,1011,2152,26.690001,39.381836,835.443115,26.709999,39.541992,836.043274,25.18,1.4,35457.36,35479.66,0.270609694,NA,NA,NA,0.773,0.768,0.474,0.474,0.419,0.441,29.93,1,3159.5,10146,39.18,20378,41318.5,34.95,46175.5,41342,18.24,14.64,1,29.35,1,39.87,1,0.04,1,-5.54,1,-3.26,1,387.7455516,0.286,0.181,0.34,0.532,0.11,0.785,0.365,130.321,12640.934,9019.9,2724,0.401,1.40169,0.64681,0.62637,-5935672.114,-0.998,1011,-1.510001,14.63804714,1,26.690001,39.381836,6.45,1374,539,488,0.866,0.873
8/14/18 10:44,PA-1490,LUPARC,None/Low (0-5%),4,Y438,Top,6906,10879,135,244,25.299999,34.669922,853.746704,25.440001,34.818359,854.147217,14.41,0.27,30989.64,31089.77,-0.945119839,NA,NA,NA,0.788,0.826,0.384,0.353,0.39,0.348,40.48,1,2274,12496.5,62.51,14654.5,51117.5,58.51,33177,51139.5,41.83,24.46,1,44.26,1,55.14,1,-3.1,1,0.62,1,-3.53,1,400.3896797,0.638,0.071,0.246,0.29,0.45,0.797,0.801,38.763,13964.191,5053.9,2840,1.763,1.08601,0.53989,0.52065,-7674845.034,-1,135,-10.889999,24.45707071,1,25.299999,34.669922,16.41,135,68,60,1.009,0.935
8/14/18 10:45,PA-1490,LUPARC,None/Low (0-5%),4,Y438,Top,7563,4977,150,302,25.049999,34.922852,853.726746,25.200001,34.987305,854.219543,17.69,0.7,26962.33,26980.4,-0.470273489,2.00E-04,3.22E-05,5.2708,1.113,1.196,0.443,0.413,0.458,0.427,67.01,1,561.5,10905.5,117.34,3445.5,44514.5,115.38,7787,44520.5,98.76,47.53,1,75.34,1,196.62,1,-2.94,1,1.5,1,-1.6,1,444.8131673,0.626,0.071,0.236,0.302,0.424,0.798,0.785,42.276,14764.349,5517.2,2983,1.676,1.1005,0.50842,0.48872,-8942407.354,-0.997,150,-7.359999,47.53367003,1,25.049999,34.922852,12.2,176,90,78,1.616,NA
8/13/18 9:33,PA-1570,LUPARC,None/Low (0-5%),7,L5,Top,7900,5047,1727,3538,34.209999,39.495117,845.567139,34.330002,39.479492,846.040955,32.67,0,28395.74,28503.48,0.237791837,0,0,0,1.088,1.235,0.449,0.391,0.42,0.433,63.86,1,544.5,10744,118.03,3382.5,43861,115.54,7648,43877,98.91,47.82,1,78.61,1,192.95,1,-5.79,1,-2.9,1,-1.57,1,467.5996441,0.219,0.557,2.496,0.223,0.201,0.583,0.376,170.444,8961.066,6995.7,3740,0.281,2.12134,0.7996,0.71454,-5381953.907,-0.987,1727,-1.539999,47.82407407,1,34.209999,39.495117,26.61,2197,889,792,1.629,NA
8/13/18 9:33,PA-1570,LUPARC,None/Low (0-5%),7,L5,Top,7463,8789,1737,3528,34.029999,41.197266,845.534668,34.18,41.443359,846.07666,28.53,-0.01,31633.28,31677.23,0.565616806,7.00E-04,6.53E-05,10.9311,0.868,0.855,0.417,0.375,0.387,0.405,45.09,1,2522.5,11574,54.68,16390,47292,50.28,37115.5,47299,33.57,21.16,1,43.86,1,56.57,1,-4.22,1,-3.01,1,-1.21,1,438.0516014,0.264,0.544,2.834,0.192,0.281,0.56,0.471,206.1,6200.531,4565.6,2728,0.358,2.0181,0.77251,0.66287,-4407516.688,-0.987,1737,-5.499999,21.16161616,1,34.029999,41.197266,33.38,2183,882,788,0.964,0.983
8/13/18 9:34,PA-1570,LUPARC,None/Low (0-5%),7,L5,Top,7367,6651,1701,3424,33.59,40.138672,845.545166,33.73,40.235352,846.070618,30.97,-0.07,29423.8,29464.2,-0.186569713,6.00E-04,0.00011481,5.4864,0.998,1.11,0.45,0.409,0.415,0.423,54.81,1,1192.5,10728,83.92,7609,43803,80.27,17245.5,43802.5,63.52,33.47,1,66.04,1,81.71,1,-4.11,1,-3.43,1,-2.68,1,431.5604982,0.251,0.414,1.236,0.335,0.153,0.686,0.366,191.967,8740.012,6548.1,2746,0.335,2.10173,0.72335,0.66518,-6078599.724,-0.985,1701,-2.62,33.46801347,1,33.59,40.138672,16.83,2104,858,766,1.289,1.267
8/13/18 9:35,PA-1570,LUPARC,None/Low (0-5%),7,L5,Top,7671,5542,1768,3563,33.389999,40.941406,845.52594,33.52,40.856445,846.049927,31.59,-0.04,28094.61,28199.19,-0.385379113,0.0015,0.00027663,5.3247,1.066,1.153,0.447,0.39,0.408,0.425,61.93,1,951.5,10799.5,94.01,6036,44135,90.66,13655.5,44139.5,73.99,37.71,1,70.6,1,102.81,1,-5.72,1,-3.87,1,-2.16,1,452.1156584,0.253,0.565,3.1,0.182,0.284,0.543,0.465,201.007,6497.46,4855.9,2966,0.338,1.95553,0.79161,0.68175,-4248375.647,-0.992,1768,-1.799999,37.71464646,1,33.389999,40.941406,33.19,2190,894,797,1.387,1.475
8/13/18 9:35,PA-1570,LUPARC,Medium (5-25%),7,L5,Top,7455,5341,1643,3342,32.900002,38.829102,845.518921,33.029999,39.130859,846.06665,30.36,0.06,29096.46,29236.43,0.988319538,NA,NA,NA,0.462,0.558,0.332,0.268,0.249,0.275,13.05,1,6345.5,14082.5,23.13,41682,57881,18.51,65535,58150,17.85,7.88,1,22.61,1,18.92,1,-6.32,1,-8.27,1,-5.65,1,437.5106762,0.276,0.471,1.864,0.253,0.224,0.63,0.438,204.173,4891.202,3540.5,1809,0.382,1.64624,0.78294,0.71411,-2862705.547,-0.999,1643,-2.540002,7.882996633,1,32.900002,38.829102,12.09,2066,840,750,0.563,0.521
8/13/18 9:37,PA-1570,LUPARC,Medium (5-25%),7,L5,Top,7254,5824,1655,3396,32.34,41.079102,845.499207,32.400002,41.116211,846.026733,31.55,0.09,29362.1,29435.74,-0.323493534,9.00E-04,0.00023401,4.052,1.034,1.149,0.466,0.413,0.384,0.408,56.89,1,1039.5,10346.5,88.31,6592.5,42256,84.94,14921.5,42256,68.25,35.32,1,68.4,1,94.46,1,-5.29,1,-8.19,1,-5.71,1,423.9199288,0.228,0.432,1.274,0.34,0.138,0.682,0.334,169.809,8838.275,6823.1,2809,0.295,2.07285,0.75256,0.69896,-5420792.669,-0.99,1655,-0.79,35.31565657,1,32.34,41.079102,15.81,2111,854,760,1.349,1.41
8/13/18 9:54,PA-1570,LUPARC,Medium (5-25%),1,L1,Top,7998,4619,161,359,30.690001,41.392578,845.551575,30.77,41.146484,846.002808,21.46,0.07,26513.07,26550.8,0.518479358,7.00E-04,7.67E-05,9.6109,1.14,1.296,0.463,0.412,0.463,0.45,67.66,1,419.5,10401,127.95,2528.5,42460.5,126.77,5712.5,42469,110.17,52,1,83.24,1,217.86,1,-5.11,1,-0.06,1,-1.32,1,474.2259786,0.523,0.164,0.523,0.313,0.342,0.762,0.686,37.881,15069.95,7190.4,3585,1.096,1.1955,0.6141,0.57974,-10452108.93,-0.997,161,-9.230001,51.99915825,1,30.690001,41.392578,9.03,234,96,91,NA,NA
8/13/18 9:55,PA-1570,LUPARC,Medium (5-25%),1,L1,Top,7690,5602,1657,3395,29.99,40.723633,845.513184,30.08,40.594727,845.970764,29.79,-0.01,28440.06,28533.54,-0.479694189,0.0013,7.97E-05,16.8213,1.065,1.086,0.45,0.415,0.433,0.414,61.54,1,1073.5,10721,88.46,6842,43790.5,84.87,15497,43801,68.17,35.38,1,63.55,1,87.49,1,-3.51,1,-1.71,1,-3.63,1,453.4003559,0.233,0.58,3.104,0.187,0.255,0.543,0.428,173.404,5928.673,4549.9,2708,0.303,1.83507,0.81988,0.72481,-3306341.121,-0.992,1657,-0.2,35.37878788,1,29.99,40.723633,39.68,2113,849,760,1.335,1.325
8/13/18 9:56,PA-1570,LUPARC,None/Low (0-5%),8,L1,Top,7471,7177,1688,3447,29.530001,41.933594,845.537048,29.639999,41.757812,845.990784,30.86,0.13,29637.66,29726.34,0.022189373,0.0014,0.00012799,10.6158,0.955,0.938,0.429,0.379,0.405,0.4,52.6,1,1823,11248,67.54,11749.5,45983,63.51,26618,45991.5,46.79,26.57,1,50.88,1,70.59,1,-5,1,-2.46,1,-2.95,1,438.5925267,0.222,0.66,5.589,0.118,0.386,0.426,0.523,168.937,4661.464,3624.7,2678,0.286,1.7037,0.8563,0.71972,-2227761.883,-0.999,1688,1.329999,26.57407407,1,29.530001,41.933594,38.08,2142,860,770,1.105,1.135
8/13/18 9:57,PA-1570,LUPARC,None/Low (0-5%),8,L1,Top,7961,3551,1563,3167,29.360001,41.566406,845.461975,29.5,41.522461,845.945557,24.37,0.29,26566.69,26649.05,-0.581493365,0.0015,0.00019456,7.8772,1.22,1.396,0.454,0.4,0.467,0.439,76.62,1,313.5,10630,141.54,1852.5,43422,141.25,4171.5,43428.5,124.79,57.72,1,94.17,1,238.9,1,-5.34,1,1.3,1,-1.51,1,471.7241993,0.254,0.453,1.542,0.293,0.177,0.657,0.386,178.515,8819.796,6581.3,3021,0.34,2.07901,0.74041,0.67231,-6129815.169,-0.989,1563,-4.990001,57.71885522,1,29.360001,41.566406,12.39,1959,789,707,NA,NA
8/13/18 10:13,PA-1570,LUPARC,None/Low (0-5%),9,Y24,Top,7889,4169,700,1426,28.190001,38.582031,845.303101,28.27,38.391602,845.804382,28.75,-0.01,27258.45,27292.74,0.627090327,6.00E-04,3.22E-05,18.8113,1.191,1.254,0.453,0.397,0.456,0.427,73.83,1,765,10650,102.88,4812.5,43478,99.84,10890,43481,83.17,41.45,1,80.09,1,103.5,1,-5.55,1,0.28,1,-2.56,1,466.8558719,0.463,0.303,1.294,0.234,0.406,0.68,0.681,145.972,10092.259,5415.5,3227,0.864,1.465,0.63067,0.54943,-10084631.89,-0.987,700,0.559999,41.44781145,1,28.190001,38.582031,16.56,882,361,324,1.482,1.488
8/13/18 10:13,PA-1570,LUPARC,None/Low (0-5%),9,Y24,Top,7540,4311,1323,2703,28.65,40.100586,845.28656,28.73,40.09668,845.827515,28.25,0.16,27915.44,27958.4,-0.483272329,8.00E-04,0.00016327,5.1823,1.179,1.14,0.451,0.416,0.45,0.437,72.84,1,1087,10702.5,87.84,6914.5,43634,84.26,15635.5,43637.5,67.62,35.12,1,68.93,1,94.1,1,-3.45,1,-0.04,1,-1.4,1,443.2580071,0.343,0.452,2.208,0.205,0.343,0.603,0.569,204.228,6956.889,4570.4,2760,0.522,1.8141,0.70912,0.59988,-6168316.78,-0.982,1323,-0.4,35.11784512,1,28.65,40.100586,22.37,1677,680,611,1.329,1.392
8/13/18 10:14,PA-1570,LUPARC,None/Low (0-5%),9,Y24,Top,8082,3080,608,1283,29.709999,39.788086,845.307678,29.780001,39.666992,845.785461,28.21,-0.04,24197.21,24254.02,0.206280447,0.001,0.00013975,7.3256,1.311,1.495,0.467,0.414,0.49,0.449,84.42,1,235.5,10318,152.67,1351,42102,153.62,3040.5,42104,137.18,62.4,1,102.88,1,239.34,1,-5.31,1,2.32,1,-1.81,1,479.905694,0.515,0.22,0.826,0.266,0.397,0.728,0.707,140.855,12234.846,5936.1,3332,1.061,1.43114,0.54017,0.47554,-13721820.29,-0.989,608,-1.499999,62.40319865,1,29.709999,39.788086,25.32,803,336,298,NA,NA
8/13/18 10:16,PA-1570,LUPARC,None/Low (0-5%),9,Y25,Top,8019,2991,1352,2753,31.309999,37.427734,845.30127,31.389999,37.359375,845.759521,28.67,0.03,23926.01,24014.39,-0.517019586,0.0016,0.00020653,7.9007,1.313,1.499,0.467,0.416,0.474,0.45,84.59,1,231.5,10318.5,153.42,1337.5,42143,154.1,2996,42155,137.87,62.72,1,103.27,1,251.54,1,-5.03,1,0.77,1,-1.64,1,475.6459075,0.306,0.514,2.867,0.179,0.35,0.558,0.549,186.465,6515.137,4518.4,2880,0.442,1.84734,0.75219,0.63138,-5109491.656,-0.985,1352,-2.639999,62.71885522,1,31.309999,37.427734,18.72,1706,689,614,NA,NA
8/13/18 10:16,PA-1570,LUPARC,None/Low (0-5%),9,Y25,Top,7145,9801,848,1759,31.66,37.720703,845.264832,31.73,37.621094,845.77655,28.67,0.01,30408.98,30430.3,-0.243899759,3.00E-04,1.54E-05,21.4245,0.844,0.947,0.427,0.389,0.431,0.385,41.76,1,2185,11312,59.92,14119,46261.5,55.8,31981.5,46266,39.08,23.37,1,52.07,1,45.32,1,-3.78,1,0.37,1,-4.18,1,416.5498221,0.45,0.3,1.2,0.25,0.368,0.689,0.652,171.549,7016.302,3862.1,2180,0.817,1.59696,0.59724,0.51504,-7640006.157,-0.984,848,-2.99,23.36700337,1,31.66,37.720703,9.75,1093,454,406,1.026,0.88
8/13/18 10:17,PA-1570,LUPARC,Medium (5-25%),9,Y25,Top,7983,3669,1524,3114,32.040001,38.69043,845.316895,32.119999,38.248047,845.793457,27.99,0.17,25824.19,25867.75,0.712986888,0,0,0,1.239,1.44,0.487,0.439,0.491,0.47,75.19,1,294.5,9838,140.89,1715,40159.5,141.21,3855.5,40178,124.83,57.45,1,95.26,1,232.26,1,-4.84,1,0.35,1,-1.78,1,473.2117438,0.234,0.313,0.693,0.452,0.106,0.742,0.316,160.816,12977.189,9934.1,3343,0.306,1.73588,0.72353,0.69093,-6887347.451,-0.991,1524,-4.050001,57.4452862,1,32.040001,38.69043,61.04,1931,783,699,NA,NA
8/13/18 10:19,PA-1570,LUPARC,Medium (5-25%),9,Y25,Top,7349,4013,1458,2994,30.76,33.008789,845.329895,30.91,33.139648,845.812195,28.49,0.46,26328.54,26360.8,-0.097123617,8.00E-04,0.00016306,4.7383,1.209,1.388,0.463,0.411,0.452,0.441,74.57,1,502.5,10400.5,120.1,3104.5,42501.5,117.9,7005,42510,101.35,48.7,1,92.5,1,134.28,1,-5.27,1,-1.09,1,-2.18,1,430.3434164,0.301,0.321,0.85,0.378,0.163,0.725,0.415,197.443,10247.471,7163.7,2817,0.43,1.92461,0.64835,0.59752,-8181367.016,-0.984,1458,-2.27,48.6952862,1,30.76,33.008789,30.81,1865,751,673,1.664,1.806
8/28/17 13:02,GB-1740,LUPARC,None/Low (0-5%),5,B103,Top,8193,6470,265,555,28.549999,29.02832,830.386658,28.66,29.255859,830.886536,24.57,0.06,28217.55,28255.39,0.400233616,8.00E-04,8.62E-05,9.3307,1.007,1.083,0.428,0.367,0.349,0.39,57.99,1,820.5,11291.5,102.38,5135.5,46224.5,99.68,11612,46237,83.05,41.24,1,65.59,1,146.71,1,-6.05,1,-7.89,1,-3.73,1,487.411032,0.542,0.132,0.407,0.325,0.342,0.776,0.699,64.672,16662.088,7625.9,3729,1.185,1.12062,0.65314,0.62912,-8523813.96,-1,265,-3.979999,41.23737374,1,28.549999,29.02832,41.61,352,140,126,1.451,NA
8/28/17 13:03,GB-1740,LUPARC,None/Low (0-5%),5,B103,Top,8341,5700,121,216,28.389999,29.490234,830.312012,28.51,29.614258,830.803894,27.29,0.08,28702.35,28730.9,0.0720065,4.00E-04,6.91E-05,6.2094,1.065,1.058,0.439,0.378,0.379,0.406,62.61,1,1179.5,10989,85.44,7506.5,44945,81.98,16992,44959,65.3,34.11,1,61.89,1,90.66,1,-6.18,1,-6.02,1,-3.37,1,497.4181495,0.619,0.089,0.306,0.292,0.434,0.789,0.784,33.678,21573.536,8229.9,4555,1.621,1.08296,0.61023,0.58994,-10642416.45,-0.999,121,-1.099999,34.10774411,1,28.389999,29.490234,19.37,118,61,55,1.294,1.346
8/28/17 13:05,GB-1740,LUPARC,Medium (5-25%),5,B103,Top,7539,17901,76,133,27.76,30.150391,830.161377,27.889999,30.49707,830.758118,27.17,-0.01,28824.28,28810.98,0.357598295,0,0,0,0.587,0.67,0.326,0.271,0.297,0.304,26.14,1,3844,14273,45.49,24937.5,58588,41.35,56556,58620,24.6,17.29,1,34.39,1,38.82,1,-5.48,1,-2.85,1,-2.21,1,443.1903915,0.662,0.053,0.186,0.285,0.476,0.804,0.823,22.647,16162.819,5459.8,3160,1.96,1.06492,0.52129,0.50615,-7833827.771,-0.999,76,-0.59,17.29377104,1,27.76,30.150391,13.12,72,38,34,0.781,0.714
8/28/17 13:08,GB-1740,LUPARC,None/Low (0-5%),5,B17,Top,7834,10212,95,166,28.860001,28.267578,830.153931,28.889999,28.356445,830.682983,27.57,-0.03,29802.85,29812.83,0.41755807,0,0,0,0.818,0.828,0.366,0.312,0.297,0.34,45.26,1,1935.5,13022.5,71.3,12431,53324.5,67.5,28172.5,53333,50.76,28.16,1,46.28,1,76.88,1,-5.33,1,-6.86,1,-2.56,1,463.1370107,0.645,0.052,0.173,0.303,0.436,0.806,0.8,27.564,14254.51,5063.5,2761,1.815,1.07032,0.50593,0.49143,-6953622.281,-0.996,95,-1.290001,28.15656566,1,28.860001,28.267578,30.75,89,48,44,1.079,1.134
8/28/17 13:09,GB-1740,LUPARC,Medium (5-25%),5,B17,Top,5591,22639,97,164,28.389999,28.776367,830.129822,28.459999,29.054688,830.690369,26.79,2.31,29125.36,29167.73,-0.424413475,0,0,0,0.449,0.554,0.31,0.239,0.247,0.276,13.9,1,5397,14793.5,32.3,35120,60734.5,28.04,65535,60752,19.75,11.74,1,24.41,1,24.31,1,-7.08,1,-6.28,1,-3.4,1,311.475089,0.653,0.081,0.306,0.265,0.505,0.789,0.828,28.521,13605.763,4715.9,2873,1.885,1.05824,0.65211,0.63401,-5725962.136,-1,97,-1.599999,11.74242424,1,28.389999,28.776367,37.13,86,47,43,0.633,0.553
8/28/17 13:32,GB-1740,LUPARC,None/Low (0-5%),6,B42,Top,7916,3279,100,171,29.74,19.986328,830.137207,29.799999,19.520508,830.654114,26.39,1.74,32781.15,32815.21,0.309153905,6.00E-04,9.83E-05,6.1052,1.18,1.3,0.438,0.388,0.384,0.417,74.21,1,450.5,11014,127.34,2731,45092.5,126.03,6163.5,45093,109.47,51.74,1,86.12,1,164.29,1,-5.08,1,-5.4,1,-2.13,1,468.6814947,0.645,0.05,0.166,0.305,0.434,0.807,0.799,29.028,18714.258,6642.3,3608,1.817,1.05618,0.54936,0.53668,-7161103.925,-0.983,100,-3.35,51.74242424,1,29.74,19.986328,36.58,90,49,45,NA,NA
8/28/17 13:34,GB-1740,LUPARC,High (25-100%),6,B42,Top,8201,4684,58,100,28.66,19.949219,830.128174,28.77,19.208984,830.670166,27.39,0.1,27692.68,27708.99,0.060929085,4.00E-04,4.25E-05,9.9734,1.15,1.219,0.459,0.408,0.408,0.421,69.06,1,698.5,10495,106.19,4385,42951,103.35,9927.5,42953.5,86.66,42.84,1,75.99,1,109.76,1,-5.12,1,-5.16,1,-3.83,1,487.9519573,0.705,0.048,0.194,0.247,0.584,0.803,0.877,18.394,17800.081,5255.4,3499,2.387,1.0457,0.56363,0.54925,-7461500.115,-0.997,58,-1.27,42.84090909,1,28.66,19.949219,28.62,53,30,27,1.521,1.557
8/28/17 13:36,GB-1740,LUPARC,Medium (5-25%),6,B42,Top,7266,20146,97,160,27.92,24.641602,830.234558,28.049999,24.953125,830.817871,26.99,0.05,29232.54,29236.66,0.116913879,0,0,0,0.532,0.641,0.317,0.254,0.297,0.274,21.52,1,4581,14571.5,38.77,29800.5,59847,34.54,65535,59848.5,19.1,14.47,1,32.4,1,29.05,1,-6.23,1,-1.99,1,-4.27,1,424.7313167,0.644,0.066,0.227,0.29,0.454,0.799,0.806,28.096,14054.661,5008.3,2824,1.806,1.02838,0.75515,0.74568,-2840179.307,-0.959,97,-0.93,14.46548822,1,27.92,24.641602,24.51,83,45,42,0.704,0.607
8/28/17 13:45,GB-1740,LUPARC,None/Low (0-5%),6,B3,Top,6383,33094,111,189,28.450001,24.758789,830.159058,28.540001,25.036133,830.717651,27.35,0.05,26780.75,26795.37,0.038698265,0,0,0,0.322,0.376,0.19,0.14,0.21,0.179,13.17,1,9055.5,19506.5,21.84,58960,65535,8.85,65535,65535,23.04,7.34,1,18.63,1,16.35,1,-5.01,1,2.04,1,-1.1,1,365.0266904,0.69,0.043,0.161,0.267,0.529,0.808,0.854,34.461,8360.077,2592.3,1607,2.225,1.09226,0.38011,0.36311,-5922416.906,-1,111,-1.100001,7.34006734,1,28.450001,24.758789,28.15,100,53,48,0.409,0.354
8/28/17 13:46,GB-1740,LUPARC,None/Low (0-5%),6,B3,Top,7290,10517,25,44,27.639999,24.889648,830.093933,27.77,25.260742,830.649475,27.1,0.04,30853.99,30845.54,0.272359578,0,0,0,0.814,0.829,0.42,0.378,0.37,0.354,39.38,1,2935,11495,47.8,18978.5,47096,43.73,43038.5,47091.5,26.95,18.27,1,40.94,1,34.52,1,-4.15,1,-4.99,1,-6.63,1,426.3540925,0.748,0.03,0.137,0.221,0.692,0.811,0.922,8.416,14627.564,3684.6,2765,2.97,1.03824,0.47804,0.46586,-5867773.161,-0.878,25,-0.539999,18.26599327,1,27.639999,24.889648,21.08,25,13,11,0.898,0.765
8/28/17 13:46,GB-1740,LUPARC,High (25-100%),6,B3,Top,4798,28561,106,180,27.33,25.420898,830.080444,27.450001,25.665039,830.735168,26.01,2.46,41107.96,41103.71,0.240607437,NA,NA,NA,0.202,0.225,0.129,0.102,0.157,0.141,7.3,1,13242.5,22457,11.45,65535,65535,4.25,64975,65535,23.41,2.97,1,9.65,1,8.31,1,-2.66,1,2.83,1,1.23,1,257.8558719,0.659,0.073,0.27,0.268,0.503,0.793,0.831,31.434,5813.748,1982.5,1201,1.933,1.07207,0.57609,0.55661,-2941685.752,-0.993,106,-1.32,2.967171717,1,27.33,25.420898,35.24,96,50,46,0.243,0.212
8/28/17 13:47,GB-1740,LUPARC,High (25-100%),6,B3,Top,6932,4154,103,176,27.02,25.831055,830.112488,27.15,25.892578,830.730957,23.63,2.01,42237.11,42403.46,-0.671588865,NA,NA,NA,0.999,1.022,0.45,0.412,0.387,0.383,54.92,1,1320,10722,79.48,8426,43894.5,75.93,19079,43907,59.24,31.6,1,57.21,1,72.86,1,-3.78,1,-6.31,1,-6.67,1,402.1476868,0.617,0.15,0.642,0.233,0.542,0.748,NA,28.599,13228.352,5066.2,3331,1.611,1.00019,0.99907,0.99897,345579.181,0.182,103,-3.39,31.5993266,1,27.02,25.831055,34.01,94,49,45,1.245,1.179
8/29/17 9:12,GB-2020,LUPARC,None/Low (0-5%),1,B47,Top,5050,33481,325,689,28.35,28.488281,801.837708,28.459999,28.686523,802.481567,28.31,2.5,25282.97,25265.48,0.437237136,0,0,0,0.306,0.354,0.249,0.193,0.196,0.21,5.71,1,9643,17019,13.18,62858,65535,6.07,65535,65535,23.04,3.7,1,10.45,1,9.9,1,-5.62,1,-5.3,1,-3.94,1,274.8950178,0.486,0.269,1.098,0.245,0.406,0.699,0.695,71.059,6144.584,3159.1,1847,0.945,1.18497,0.74646,0.69912,-3550076.706,-1,325,-0.04,3.695286195,1,28.35,28.488281,28.62,438,176,159,0.381,0.348
